Time,Distance,Speed,Throttle,Brake,RPM,nGear,X,Y,Z
35.08,1515.0013888888896,210.0,100.0,False,11346.0,5,-275.18786749839524,-1501.6436828367723,542.0328752468698
35.092,1515.7131643530643,210.375,100.0,False,11365.575,5,-276.0,-1509.0,542.0
35.24,1524.5569444444454,215.0,100.0,False,11607.0,5,-285.4518013457394,-1592.7192417605916,541.8895905326053
35.392,1533.7731933984533,218.04,100.0,False,11163.16,5,-297.0,-1674.0,542.0
35.44,1536.723611111112,219.0,100.0,False,11023.0,5,-301.6670560414938,-1700.5783991182857,542.0075696082334
35.592,1546.2135094281891,222.45454545454547,100.0,False,11005.036363636364,5,-322.0,-1794.0,542.0
35.88,1564.7125000000012,229.0,100.0,False,10971.0,6,-390.96088105365607,-2028.753473436135,542.0673848219141
35.912,1566.7984889865693,230.06666666666666,100.0,False,10994.066666666668,6,-397.0,-2048.0,542.0
36.12,1580.512500000001,237.0,100.0,False,11144.0,6,-422.9306343776921,-2125.5632177187567,541.1473836309052
36.172,1583.9889007447127,238.01111111111112,100.0,False,11204.81111111111,6,-431.0,-2148.0,541.0
36.432,1601.628274351591,243.06666666666666,100.0,False,11508.866666666667,6,-491.0,-2311.0,541.0
36.48,1604.9125000000008,244.0,100.0,False,11565.0,6,-502.05814031022976,-2340.074463080819,541.008353839228
36.593,1612.6699124733482,245.765624,100.0,False,11134.5408688,6,-531.0,-2413.0,541.0
36.8,1627.0458333333343,249.0,100.0,False,10346.0,7,-618.8739178663267,-2618.2914957676444,540.9957998180547
36.893,1633.6192760815493,251.71249813333333,100.0,False,10405.674958933334,7,-652.0,-2694.0,541.0
37.04,1644.112500000001,256.0,100.0,False,10500.0,7,-679.5095132978247,-2755.3948886595035,541.0136691853847
37.213,1656.52367631052,257.85357074285713,100.0,False,10580.321398857142,7,-708.0,-2809.0,541.0
37.32,1664.2569444444457,259.0,100.0,False,10630.0,7,-745.464789671442,-2877.5603676602377,540.9499480858744
37.433,1672.4856445959208,260.4124992,100.0,False,10681.9093456,7,-800.0,-2967.0,541.0
37.64,1687.6347222222234,263.0,100.0,False,10777.0,7,-931.6558733939155,-3137.5199631969263,541.6990315602767
37.733,1694.4170572142336,263.0,100.0,False,10801.9937328,7,-986.0,-3200.0,542.0
37.8,1699.323611111112,263.0,100.0,False,10820.0,7,-1019.0051975140663,-3235.5777840161463,542.1481834736317
38.04,1717.1236111111123,267.0,100.0,False,10963.0,7,-1113.8649631866501,-3315.7893707060134,542.1760314383158
38.112,1722.4583661794334,267.0,100.0,False,10997.971428571429,7,-1154.0,-3343.0,542.0
38.32,1737.890277777779,267.0,100.0,False,11099.0,7,-1308.453224868924,-3439.4663348201907,541.125048158829
38.372,1741.7904480692514,268.0833333333333,100.0,False,11116.116666666667,7,-1346.0,-3461.0,541.0
38.56,1756.0236111111124,272.0,100.0,False,11178.0,7,-1460.8571966642032,-3518.6558422013622,541.1527793174372
38.692,1766.0937959395708,273.32,100.0,False,11217.6,7,-1539.0,-3554.0,541.0
38.873,1779.987861612775,275.12999936,100.0,False,11271.8999808,7,-1664.0,-3612.0,540.0
38.96,1786.6902777777789,276.0,100.0,False,11298.0,7,-1738.726522260625,-3648.3362816446324,539.9852520186448
39.193,1804.7121703400264,277.74749952,100.0,False,11424.98496512,7,-1939.0,-3749.0,541.0
39.36,1817.6902777777789,279.0,100.0,False,11516.0,7,-2007.5586739244625,-3784.8422950380173,541.0481935177357
39.433,1823.3787237497763,279.72999936,100.0,False,11517.8249984,7,-2049.0,-3806.0,541.0
39.56,1833.3013888888902,281.0,100.0,False,11521.0,7,-2166.1803103532047,-3864.551372900607,540.9445403957566
39.713,1845.3101203490373,282.27499946666666,100.0,False,11580.2874752,7,-2317.0,-3939.0,541.0
39.8,1852.1680555555565,283.0,100.0,False,11614.0,7,-2369.422244131597,-3964.467112475732,541.1337631984356
39.96,1864.8347222222235,285.0,100.0,False,11501.0,7,-2418.518707083654,-3986.900697982302,541.5862854736947
40.052,1872.1384998113892,285.57861611929917,100.0,False,10852.949946384928,7,-2462.0,-4006.0,542.0
40.119,1877.4663888888902,286.0,100.0,False,10381.0,7,-2505.5847718657287,-4025.1010346444814,542.375527542829
40.252,1888.0660707277104,286.82608688738856,100.0,False,10312.434788346749,7,-2607.0,-4069.0,543.0
40.28,1890.301666666668,287.0,100.0,False,10298.0,8,-2627.034058057879,-4077.4516808614517,543.0318079491916
40.48,1906.3016666666676,288.0,100.0,False,10279.0,8,-2767.0406579664213,-4132.300580294743,542.3188445447656
40.532,1910.462761810332,288.0,100.0,False,10285.5,8,-2816.0,-4149.0,542.0
40.72,1925.501666666668,288.0,100.0,False,10309.0,8,-3040.041516279543,-4219.103363392694,540.548228743912
40.772,1929.660214313671,288.26,100.0,False,10322.26,8,-3090.0,-4234.0,540.0
40.92,1941.5572222222238,289.0,100.0,False,10360.0,8,-3170.95756866396,-4256.337145724312,538.0080567051276
41.072,1953.9286292851257,289.0,100.0,False,10344.04,8,-3230.0,-4268.0,535.0
41.12,1957.612777777779,289.0,100.0,True,10339.0,8,-3258.745550168084,-4273.549706864193,533.7832438182977
41.372,1974.3604505510357,246.475,21.25,True,9045.925,8,-3457.0,-4309.0,526.0
41.44,1978.501666666668,235.0,0.0,True,8697.0,8,-3506.24995114619,-4315.728542046914,523.8897777494734
41.532,1983.9875411550288,225.14285714285714,0.0,True,8904.657142857142,8,-3568.0,-4323.0,521.0
41.72,1994.4461111111125,205.0,0.0,True,9329.0,8,-3680.1320278965127,-4335.0388371835315,514.6659729467793
41.812,1998.9403704028332,191.58333333333334,0.0,True,9247.733333333334,8,-3729.0,-4340.0,512.0
41.96,2005.779444444446,170.0,0.0,True,9117.0,8,-3801.430013045414,-4347.278197964921,508.7248480273207
41.993,2007.354894824534,170.0,0.0,True,9232.499776,8,-3818.0,-4349.0,508.0
42.12,2013.3350000000014,170.0,0.0,True,9677.0,8,-3885.724512657558,-4356.338715797724,504.94335347991006
42.253,2018.5626783749167,148.05501056,0.0,True,9647.0750144,8,-3951.0,-4364.0,502.0
42.32,2020.9461111111127,137.0,0.0,True,9632.0,8,-3976.679297510797,-4367.349192936453,500.9056424130847
42.6,2030.0461111111129,117.0,0.0,True,8666.0,6,-4048.3494088335824,-4380.741269888849,498.3014749130525
42.633,2031.0515171477964,115.87500218181818,0.0,True,8650.700029672727,6,-4057.0,-4383.0,498.0
42.732,2033.9948734396644,112.5,0.0,True,8604.8,6,-4084.0,-4391.0,497.0
42.972,2040.7051502435952,104.31818181818181,0.0,True,8493.527272727273,6,-4138.0,-4420.0,494.0
43.04,2042.5127777777795,102.0,0.0,True,8462.0,2,-4149.843544005979,-4430.770984585483,493.56102033793024
43.173,2045.9322499842244,97.67750208,0.0,True,8189.3501312,2,-4170.0,-4456.0,493.0
43.413,2051.765288775336,89.87750208,0.0,True,7697.3501312,2,-4204.0,-4516.0,491.0
43.44,2052.4016666666685,89.0,0.0,True,7642.0,2,-4207.69082162154,-4522.637137875044,490.82287819701776
43.64,2057.01277777778,83.0,0.0,True,7381.0,2,-4234.627014786587,-4567.825733951209,490.08645299052193
43.713,2058.6706015335294,82.33636421818181,0.0,True,7144.413843781818,2,-4245.0,-4582.0,490.0
43.832,2061.351159858976,81.25454545454545,0.0,True,6758.745454545455,2,-4263.0,-4602.0,490.0
43.993,2064.868070660137,79.79090967272727,0.0,True,6236.959298327272,2,-4290.0,-4622.0,490.0
44.08,2066.6683333333353,79.0,0.0,False,5955.0,2,-4305.212962118335,-4630.201476566077,489.9987579000739
44.273,2070.4332427401105,71.7625024,6.4333312000000005,False,6399.7040192,2,-4342.0,-4643.0,490.0
44.32,2071.335000000002,70.0,8.0,False,6508.0,2,-4352.219436093237,-4645.198413455921,489.999909935134
44.533,2075.4615119678288,70.0,19.537496533333332,False,6632.249962666667,2,-4400.0,-4651.0,490.0
44.56,2076.0016666666684,70.0,21.0,False,6648.0,2,-4405.1445042966425,-4651.299993017722,490.0007266253458
44.76,2080.1127777777792,74.0,32.0,False,6790.0,2,-4438.05483447259,-4650.595082154869,490.003786413626
44.793,2080.786603446323,74.0,34.6812448,False,6932.5184736,2,-4444.0,-4650.0,490.0
44.92,2083.401666666668,74.0,45.0,False,7481.0,2,-4469.726273384023,-4646.462614990945,489.96993717180965
45.093,2087.3089850054553,80.91999744,53.6499968,False,8153.96975104,2,-4509.0,-4639.0,490.0
45.12,2087.9572222222237,82.0,55.0,False,8259.0,2,-4515.167258929876,-4637.631856790302,490.02670881489973
45.353,2094.005954712759,92.81785417142856,65.81785417142856,False,8769.103431314286,2,-4570.0,-4624.0,490.0
45.4,2095.346111111113,95.0,68.0,False,8872.0,2,-4581.981608094873,-4621.042785463678,489.7175194173971
45.512,2098.7175995185444,101.84444444444445,71.73333333333333,False,9414.577777777778,2,-4612.0,-4614.0,489.0
45.76,2107.0461111111126,117.0,80.0,False,10616.0,2,-4685.281363812448,-4601.362394151726,489.9714966621343
45.772,2107.4776876411265,117.81428571428572,80.85714285714286,False,10661.514285714286,2,-4689.0,-4601.0,490.0
45.913,2112.7434593242942,127.38213851428571,90.92856685714285,False,11196.306900114287,2,-4734.0,-4599.0,490.0
46.04,2117.6238888888906,136.0,100.0,False,11678.0,2,-4777.978093091191,-4601.03756871991,490.049251465036
46.073,2118.892917070466,136.58928457142858,100.0,False,11579.000192,2,-4790.0,-4602.0,490.0
46.293,2127.484636590165,140.517856,100.0,False,10919.000192,2,-4876.0,-4612.0,489.0
46.32,2128.5905555555573,141.0,100.0,False,10838.0,3,-4887.101811731491,-4613.643476538672,488.94026159970366
46.513,2136.91376496422,153.8666624,100.0,False,11347.8414976,3,-4969.0,-4627.0,489.0
46.56,2139.057222222224,157.0,100.0,False,11472.0,3,-4989.327332021028,-4630.148029137545,488.99735227856576
46.692,2145.3276694135557,163.6,100.0,False,11433.3,3,-5049.0,-4639.0,489.0
47.0,2160.9350000000018,179.0,100.0,False,11343.0,4,-5212.117913318843,-4663.166009367426,489.9769042187801
47.012,2161.550117529339,179.4,100.0,False,11317.8,4,-5218.0,-4664.0,490.0
47.24,2173.4016666666685,187.0,100.0,False,10839.0,4,-5318.1635881861785,-4677.373310830067,490.0048576428945
47.332,2178.396038718349,190.94285714285715,100.0,False,10662.557142857142,4,-5362.0,-4683.0,490.0
47.492,2187.3150199933953,197.8,100.0,False,10355.7,4,-5449.0,-4694.0,490.0
47.52,2188.879444444446,199.0,100.0,False,10302.0,5,-5464.523497104418,-4695.861552321079,489.91057328567103
47.692,2198.5147432814333,201.58,100.0,False,11044.18,5,-5560.0,-4707.0,489.0
47.72,2200.1016666666683,202.0,100.0,False,11165.0,5,-5575.754382720018,-4708.955410136613,488.9254200116823
47.872,2208.845269688193,206.56,100.0,False,11293.44,5,-5662.0,-4720.0,489.0
47.92,2211.657222222224,208.0,100.0,False,11334.0,5,-5689.101200288975,-4723.285162311056,489.15413870982917
48.08,2221.212777777779,215.0,100.0,False,11334.0,5,-5782.1990992872625,-4733.75885165378,489.8995672553346
48.112,2223.1547239653296,215.96,100.0,False,11218.16,5,-5803.0,-4736.0,490.0
48.28,2233.490555555557,221.0,100.0,False,10610.0,5,-5926.711207840902,-4748.928176022115,490.1202566122687
48.452,2244.2410112339658,224.58333333333334,100.0,False,10786.3,5,-6048.0,-4761.0,490.0
48.52,2248.5572222222236,226.0,100.0,False,10856.0,6,-6085.709995242316,-4764.537594209621,490.0173394695695
48.712,2260.9683272210737,230.8,100.0,False,11075.42857142857,6,-6175.0,-4772.0,490.0
48.8,2266.6794444444454,233.0,100.0,False,11176.0,6,-6219.610177032093,-4775.250362262458,489.73152590825384
49.073,2283.9938988258264,228.12500114285714,6.400021942857137,False,10347.250194285714,6,-6406.0,-4788.0,489.0
49.08,2284.412777777779,228.0,4.0,True,10326.0,6,-6412.651322952635,-4788.474639428007,489.0253088157994
49.232,2293.1343944342216,210.52,0.96,True,10456.72,6,-6564.0,-4800.0,490.0
49.28,2295.801666666668,205.0,0.0,True,10498.0,6,-6598.707649016253,-4803.4047906165515,490.2856678712526
49.44,2304.4683333333346,195.0,0.0,True,10498.0,6,-6652.945756498105,-4813.237064077139,490.95704382125723
49.613,2313.182048567506,184.187504,5.7666645333333335,True,10705.5999232,6,-6685.0,-4828.0,491.0
49.68,2316.4683333333346,180.0,8.0,True,10786.0,5,-6703.914069038872,-4836.04987787402,490.79166354285314
49.88,2326.190555555557,175.0,25.0,False,10777.0,4,-6786.2517758054855,-4882.923603629902,489.3683891120362
49.913,2327.780718322326,174.67000064,32.4249856,False,10863.29483264,4,-6805.0,-4899.0,489.0
50.072,2335.4159464982554,173.08,68.19999999999999,False,11279.08,4,-6903.0,-4997.0,487.0
50.08,2335.8016666666676,173.0,70.0,False,11300.0,4,-6906.595374502188,-5000.770012497525,486.9274246068246
50.352,2349.1060260902523,176.77777777777777,91.15555555555555,False,11507.022222222222,4,-6953.0,-5060.0,486.0
50.44,2353.601666666668,178.0,98.0,False,11574.0,4,-6974.023973805302,-5093.913993645308,485.4408120317392
50.733,2369.433274870792,189.9863610181818,99.3318178909091,False,11071.238746181818,4,-7075.0,-5267.0,483.0
50.88,2377.5572222222236,196.0,100.0,False,10819.0,4,-7109.862359126841,-5346.353598874676,482.85008914373617
51.04,2386.4461111111123,200.0,100.0,False,10946.0,5,-7135.183280199164,-5424.307754057486,483.1988785026669
51.133,2391.809341730408,203.87499733333334,100.0,False,11074.649911466666,5,-7148.0,-5468.0,483.0
51.28,2400.4461111111123,210.0,100.0,False,11278.0,5,-7166.9501741523045,-5542.7418348142555,482.1305973213173
51.313,2402.366791029206,210.0,100.0,False,11322.7561632,5,-7172.0,-5569.0,482.0
51.44,2409.7794444444453,210.0,100.0,False,11495.0,5,-7195.085727106979,-5710.873102222331,481.95507226927805
51.492,2412.9016319089883,212.1125,100.0,False,11395.0625,5,-7203.0,-5763.0,482.0
51.76,2429.6016666666674,223.0,100.0,False,10880.0,5,-7214.8916320506705,-5863.978565671457,482.01758750214844
51.853,2435.3977055984187,223.77499946666666,100.0,False,10836.9875296,5,-7216.0,-5898.0,482.0
52.0,2444.6016666666674,225.0,100.0,False,10769.0,6,-7219.338559144925,-5987.771189074567,481.98824159703645
52.053,2447.9718099752454,226.3249984,100.0,False,10835.060634514286,6,-7220.0,-6023.0,482.0
52.233,2459.5934615863216,230.8249984,100.0,False,11059.41777737143,6,-7217.0,-6137.0,482.0
52.28,2462.646111111112,232.0,100.0,False,11118.0,6,-7214.236790643179,-6166.091368551309,481.88689199536293
52.513,2477.8432130197198,234.4964278857143,100.0,False,11225.346399085714,6,-7184.0,-6303.0,481.0
52.56,2480.92388888889,235.0,100.0,False,11247.0,6,-7173.3668003871335,-6327.3546535644455,480.9725032449247
52.693,2489.6713229924126,236.1083328,100.0,False,11290.5020624,6,-7132.0,-6393.0,481.0
52.953,2506.9351874598024,238.27499946666666,100.0,False,11375.543729066667,6,-7007.0,-6535.0,480.0
53.04,2512.7905555555562,239.0,100.0,False,11404.0,6,-6979.44563855195,-6587.708724425596,479.9792722869407
53.152,2520.3909346552728,241.3914596194072,100.0,False,11567.416407326156,6,-6954.0,-6657.0,480.0
53.321,2531.9141666666674,245.0,100.0,False,11814.0,6,-6919.607514139866,-6759.37079859197,479.3172125950478
53.413,2538.1619454041897,245.0,100.0,False,11501.547295578446,6,-6899.0,-6828.0,479.0
53.48,2542.7350000000006,245.0,100.0,False,11274.0,6,-6882.029630717881,-6887.82960396875,478.9164635580326
53.632,2553.2658493060753,247.53333333333333,100.0,False,10879.222222222223,6,-6844.0,-7028.0,479.0
53.84,2567.835000000001,251.0,100.0,False,10339.0,7,-6817.641276570127,-7132.005987698632,479.0185974281965
53.993,2578.5384981363254,251.9562496,100.0,False,10473.8311936,7,-6802.0,-7222.0,479.0
54.0,2579.0350000000008,252.0,100.0,False,10480.0,7,-6801.104018448195,-7227.692707551331,478.99955290711335
54.2,2593.146111111112,254.0,0.0,True,9369.0,7,-6771.599621139023,-7428.5855268095165,478.999210349304
54.253,2596.5357674562274,246.31500928,0.0,True,9409.01495168,7,-6766.0,-7469.0,479.0
54.533,2611.657213495219,205.71500928,0.0,True,9620.41495168,7,-6757.0,-7557.0,479.0
54.6,2614.92388888889,196.0,0.0,True,9671.0,6,-6754.515186667175,-7586.946935941021,478.9999586503907
54.732,2621.1090170907705,184.45,0.0,True,9785.51,6,-6749.0,-7659.0,479.0
54.992,2632.4750488933196,161.7,0.0,True,10011.06,6,-6745.0,-7776.0,479.0
55.0,2632.8127777777786,161.0,0.0,True,10018.0,5,-6744.853361745534,-7779.2002167178825,479.0000567866805
55.16,2639.435000000001,149.0,0.0,True,10569.0,4,-6741.460963295019,-7839.66055691964,479.00201525357517
55.272,2643.951242823845,146.9,1.4,True,10395.05,4,-6755.0,-7890.0,479.0
55.452,2651.0518351246897,143.525,3.65,True,10115.4875,4,-6813.0,-7985.0,479.0
55.48,2652.146111111112,143.0,4.0,True,10072.0,3,-6821.0065022907165,-7994.864179426558,479.0068364273409
55.64,2658.32388888889,139.0,14.0,True,9906.0,3,-6852.873512507611,-8016.068209456087,479.08586229766496
55.772,2663.2219571482956,134.05,16.475,True,9514.125,3,-6870.0,-8039.0,479.0
55.8,2664.235000000001,133.0,17.0,True,9431.0,3,-6873.190050703775,-8048.138519263092,478.94964044858494
56.08,2674.035000000001,126.0,24.0,True,9548.0,3,-6895.44520629139,-8192.606737090466,478.08263048279974
56.133,2675.909665074567,126.6624992,30.9562416,True,9727.8685328,3,-6897.0,-8213.0,478.0
56.24,2679.72388888889,128.0,45.0,False,10091.0,3,-6897.266428766581,-8239.758362611814,477.9793076285216
56.433,2686.595853873288,129.2062496,52.8406224,False,10367.2311584,3,-6890.0,-8271.0,478.0
56.56,2691.2794444444457,130.0,58.0,False,10549.0,3,-6881.847529334711,-8312.924596787108,477.5962317589327
56.693,2696.42745334937,137.31499648,73.95999232,False,10590.89497984,3,-6871.0,-8366.0,477.0
56.76,2699.112777777779,141.0,82.0,False,10612.0,3,-6864.829863604852,-8392.0491765933,476.7142178723225
56.973,2708.0458044727307,148.9874976,93.9812464,False,11238.3529368,3,-6841.0,-8475.0,476.0
57.08,2712.7127777777787,153.0,100.0,False,11553.0,3,-6825.546602699393,-8519.969333691537,475.89011647587085
57.152,2715.908992267575,156.24,100.0,False,11452.2,3,-6815.0,-8549.0,476.0
57.28,2721.7127777777787,162.0,100.0,False,11273.0,3,-6796.500169958127,-8596.788380572203,476.65650597273896
57.333,2724.167412462533,163.70356937142859,100.0,False,11235.710759314286,3,-6784.0,-8625.0,477.0
57.493,2731.7587426001546,168.84642651428572,100.0,False,11123.139330742857,3,-6727.0,-8744.0,478.0
57.56,2735.012777777779,171.0,100.0,False,11076.0,4,-6707.238706020689,-8783.204850653683,478.28618011671006
57.72,2742.968333333334,179.0,100.0,False,11592.0,4,-6678.262247200808,-8834.430819821091,478.5762094124619
57.972,2756.1462928786414,187.4,100.0,False,10942.4,4,-6637.0,-8888.0,478.0
58.08,2762.068333333334,191.0,100.0,False,10664.0,4,-6606.543351421815,-8929.235518118981,477.3938686772464
58.193,2768.4508074496407,197.053568,100.0,False,10891.2105856,4,-6566.0,-8981.0,477.0
58.36,2778.0905555555564,206.0,100.0,False,11227.0,5,-6491.055553523149,-9064.9062161325,477.68676261878943
58.413,2781.1543100570425,206.0,100.0,False,11227.0,5,-6468.0,-9088.0,478.0
58.52,2787.246111111112,206.0,100.0,False,11227.0,5,-6426.12490224555,-9125.104720069343,478.5943591253304
58.673,2795.375568068839,195.4812544,52.18752,False,10486.3846848,5,-6372.0,-9164.0,479.0
58.84,2803.6016666666674,184.0,0.0,True,9678.0,5,-6311.54672584656,-9201.629850799583,478.21088457577713
59.033,2812.4867413003976,169.5250048,0.0,True,10176.353406171429,5,-6214.0,-9255.0,478.0
59.12,2816.279444444445,163.0,0.0,True,10401.0,5,-6150.215790254639,-9288.757395817627,479.07143934605847
59.193,2819.3615035464627,157.2208384,0.0,True,10345.0333824,5,-6104.0,-9313.0,480.0
59.36,2825.8794444444447,144.0,0.0,True,10217.0,5,-6070.774774785919,-9329.981603370914,480.70357731309343
59.473,2829.625656644582,127.61500928000001,0.0,True,10137.9000448,5,-6059.0,-9340.0,481.0
59.56,2832.268333333334,115.0,0.0,True,10077.0,5,-6036.760831296736,-9358.74494432734,481.5152921446439
59.72,2836.8461111111114,103.0,0.0,True,8957.0,3,-5978.880098684986,-9408.231923484973,482.76758444551143
59.772,2838.2794558016367,101.4477606997845,0.0,True,8686.910361762504,3,-5965.0,-9421.0,483.0
59.921,2842.261944444445,97.0,0.0,True,7913.0,2,-5943.319216962075,-9444.935650841182,483.06564428949486
60.121,2847.261944444445,90.0,0.0,True,6915.0,2,-5939.061573831197,-9464.412059615783,482.86959944457124
60.152,2847.968285528689,88.44513816774658,0.0,True,6838.908949084098,2,-5938.0,-9469.0,483.0
60.392,2852.8643126275188,76.40752302795777,0.0,True,6249.818158180683,2,-5929.0,-9521.0,485.0
60.44,2853.819166666667,74.0,0.0,True,6132.0,2,-5929.490741559426,-9535.260820248772,485.296127807594
60.612,2857.281579788344,72.77142857142857,0.0,True,5652.857142857143,2,-5937.0,-9589.0,486.0
60.72,2859.419166666667,72.0,0.0,True,5352.0,2,-5941.844599776269,-9612.41455875068,486.5187911224166
61.0,2864.6302777777782,67.0,3.0,False,5168.0,2,-5955.920591792785,-9642.928177552614,487.8986676689608
61.073,2865.8931934095735,65.43571565714285,5.867854628571429,False,5360.667688228571,2,-5962.0,-9652.0,488.0
61.172,2867.5457348120976,63.31428571428572,9.757142857142856,False,5621.957142857143,2,-5972.0,-9666.0,488.0
61.28,2869.3747222222228,61.0,14.0,False,5907.0,2,-5984.079603669927,-9680.944137443768,488.33370445931337
61.392,2871.3321929977315,62.4,14.7,False,6067.3,2,-5998.0,-9695.0,489.0
61.44,2872.1747222222225,63.0,15.0,False,6136.0,2,-6004.499053920158,-9700.373675157682,489.3403089251179
61.712,2877.0012269365775,63.97142857142857,25.685714285714283,False,6153.4857142857145,2,-6045.0,-9724.0,492.0
61.72,2877.1525,64.0,26.0,False,6154.0,2,-6046.173497748942,-9724.545124521146,492.10229984915816
61.913,2881.027363364652,68.8249984,35.6499968,False,6737.8248064,2,-6081.0,-9737.0,495.0
62.08,2884.4525000000003,73.0,44.0,False,7243.0,2,-6138.8324268206725,-9751.240831923707,497.84556988270316
62.092,2884.6924793731287,73.0,44.75,False,7288.075,2,-6142.0,-9752.0,498.0
62.24,2887.696944444445,73.0,54.0,False,7844.0,2,-6160.131798226087,-9756.440541930135,499.0686937736757
62.372,2890.8332299594604,82.24,58.62,False,8113.94,2,-6176.0,-9758.0,500.0
62.44,2892.530277777778,87.0,61.0,False,8253.0,2,-6194.808069384971,-9759.673142168205,500.8975517491766
62.632,2897.389262221997,91.0,75.4,False,9203.4,2,-6267.0,-9766.0,504.0
62.68,2898.663611111111,92.0,79.0,False,9441.0,2,-6281.59397966577,-9767.325094438394,504.5263626114241
62.88,2904.441388888889,104.0,90.0,False,10830.0,2,-6323.23794988813,-9771.352888127773,505.4682045006654
63.04,2909.9080555555556,123.0,94.0,True,11081.0,2,-6359.986716146977,-9772.872364288272,507.3003797252452
63.073,2911.0599158056434,123.0,78.49003008,True,10850.000448,2,-6370.0,-9773.0,508.0
63.192,2915.174286210362,123.0,22.560000000000002,True,10017.0,2,-6411.0,-9773.0,511.0
63.24,2916.741388888889,123.0,0.0,True,9681.0,2,-6426.840573998892,-9772.891418369902,511.8025363280277
63.372,2920.6963739849725,114.3375,0.0,True,9222.7125,2,-6467.0,-9772.0,513.0
63.56,2925.8080555555557,102.0,0.0,True,8570.0,2,-6520.564208926216,-9767.668927494315,515.4235803918136
63.672,2928.836455516773,98.5,0.0,True,8260.6,2,-6551.0,-9764.0,517.0
63.72,2930.119166666667,97.0,0.0,False,8128.0,2,-6563.764778228335,-9762.286525566911,517.6437663430984
63.972,2936.6342383514657,93.85,4.41,False,7882.3,2,-6628.0,-9751.0,520.0
64.033,2938.169577374695,93.0875008,5.477498880000001,False,7822.8250624,2,-6643.0,-9747.0,520.0
64.12,2940.341388888889,92.0,7.0,False,7738.0,2,-6666.000851567938,-9737.40470741975,519.9362155053002
64.393,2947.013159320414,88.5875008,4.27000064,False,7540.0750464,2,-6734.0,-9692.0,519.0
64.52,2950.0080555555555,87.0,3.0,False,7448.0,2,-6746.531973258205,-9678.866900258294,517.631236211748
64.653,2953.0703331236796,83.6750016,7.9874976,False,7511.1749696,2,-6755.0,-9663.0,516.0
64.68,2953.696944444445,83.0,9.0,False,7524.0,2,-6757.429128986155,-9658.339417679399,515.7078424995399
64.84,2957.4747222222227,85.0,20.0,False,7825.0,2,-6774.713754970235,-9623.060648211851,514.1344963190835
64.853,2957.7830888466506,85.04642834285714,21.392850285714285,False,7866.042655085715,2,-6776.0,-9620.0,514.0
65.12,2964.1636111111115,86.0,50.0,False,8709.0,2,-6795.322067122188,-9556.875322627882,511.1105464870794
65.133,2964.4811476386203,86.3249984,50.5687472,False,8691.4500864,2,-6796.0,-9554.0,511.0
65.28,2968.1636111111115,90.0,57.0,False,8493.0,2,-6802.235698326976,-9523.451457316158,510.0625740532379
65.433,2972.3420705635226,97.6499968,84.53998848,False,8803.58987008,2,-6812.0,-9476.0,509.0
65.48,2973.719166666667,100.0,93.0,False,8899.0,2,-6816.961048347341,-9454.068325824159,508.5074408424846
65.613,2977.8779568159907,108.07499611428571,93.0,False,8965.499968,2,-6833.0,-9386.0,507.0
65.76,2982.819166666667,117.0,93.0,False,9039.0,2,-6844.845058403247,-9340.032984666563,506.10185853336225
66.0,2991.4858333333336,130.0,100.0,False,10719.0,2,-6862.396362938865,-9295.63457854731,505.98844266561275
66.013,2991.9880752399727,130.9208288,100.0,False,10753.937328,2,-6864.0,-9292.0,506.0
66.113,2995.9797210376873,138.00416213333332,100.0,False,11022.687328,2,-6880.0,-9258.0,506.0
66.24,3001.2858333333334,147.0,100.0,False,11364.0,3,-6919.103842700035,-9190.313413085412,504.682937324953
66.372,3006.9744437734616,152.16726096336194,100.0,False,11192.071135219048,3,-6969.0,-9111.0,503.0
66.521,3013.6186111111115,158.0,100.0,False,10998.0,3,-7017.751428182037,-9038.312874032446,502.57324468026593
66.721,3022.951944444445,168.0,100.0,False,11021.0,3,-7070.973069388253,-8964.407674772121,503.68472780914726
66.812,3027.398394533782,172.56631040772808,100.0,False,11106.45523763034,3,-7091.0,-8935.0,504.0
67.0,3037.056944444445,182.0,100.0,False,11283.0,4,-7124.208408688662,-8881.366396862431,504.06439839974024
67.172,3046.5566540387827,190.26923076923077,100.0,False,11282.007692307692,4,-7154.0,-8827.0,504.0
67.412,3060.615643325031,201.80769230769232,100.0,False,11280.623076923077,4,-7211.0,-8708.0,504.0
67.52,3066.9569444444446,207.0,100.0,False,11280.0,5,-7247.981284414844,-8612.178397949017,503.0543817857282
67.632,3073.5165515266613,209.1,100.0,False,11200.9,5,-7285.0,-8511.0,502.0
67.84,3085.8902777777785,213.0,100.0,False,11054.0,5,-7323.0931378497735,-8402.723731566568,501.8259747797227
68.08,3100.9569444444446,226.0,100.0,False,10848.0,6,-7344.785653542023,-8328.216553895149,502.9436126314107
68.133,3104.3257670392486,227.3249984,100.0,False,10881.7874592,6,-7353.0,-8300.0,503.0
68.173,3106.8734623884407,228.3249984,100.0,False,10907.2874592,6,-7360.0,-8276.0,503.0
68.24,3111.179166666667,230.0,100.0,False,10950.0,6,-7372.02862601948,-8234.955828660344,503.01668180984467
68.372,3119.824948388967,233.3,100.0,False,11098.5,6,-7396.0,-8153.0,503.0
68.64,3137.8458333333338,240.0,100.0,False,11400.0,6,-7444.036909399696,-7982.547144792904,502.0706396221301
